'famid' 'e1' 'e2' 'e3' 'e4' 'e5' 'e6' 'e7' 'e8' 'e9' 'e10' 'e11' 'e12' 'e13' 'e14' 'e15' 'e16' 'e17' 'e18' 'a1' 'a2' 'a3' 'a4' 'a5' 'a6' 'a7' 'a8' 'a9' 'a10' 'a11' 'a12' 'a13' 'a14' 'a15' 'a16' 'a17' 'a18'
4968813 -1.115 -0.553 NA NA -0.059 NA NA NA -0.845 NA NA NA NA NA NA -2.007 NA NA 38.747 38.747 NA NA 43.833 NA NA NA 36.343 NA NA NA NA NA NA 14.467 NA NA
4968897 -1.275 -1.388 NA NA NA 0.113 NA NA 0.616 NA NA NA NA NA NA NA NA NA 61.816 61.816 NA NA NA 63.407 NA NA 65.668 NA NA NA NA NA NA NA NA NA
4969509 -0.232 -0.553 0.014 NA -1.254 NA -0.08 0.069 NA NA NA NA NA NA NA NA 1.542 NA 33.109 33.109 68.182 NA 31.876 NA 39.193 34.991 NA NA NA NA NA NA NA NA 14.552 NA
4970367 -1.305 -1.867 NA NA NA NA -0.938 NA -0.99 NA NA NA NA NA NA NA NA NA 62.551 62.551 NA NA NA NA 66.845 NA 64.003 NA NA NA NA NA NA NA NA NA
4970642 1.49 1.562 NA NA -0.88 NA -0.32 NA NA -0.397 NA NA NA NA 0.356 NA NA NA 44.26 44.26 NA NA 49.699 NA 49.649 NA NA 46.251 NA NA NA NA 18.182 NA NA NA
4971230 0.252 0.052 NA NA NA NA NA 0.34 -0.928 NA NA NA NA NA NA NA NA NA 74.925 74.925 NA NA NA NA NA 70.188 75.429 NA NA NA NA NA NA NA NA NA
4971398 -0.156 -1.237 NA NA -1.085 NA NA NA NA 0.214 NA NA NA NA -1.425 NA NA NA 52.721 52.721 NA NA 53.839 NA NA NA NA 55.801 NA NA NA NA 19.39 NA NA NA
4971593 2.097 2.44 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 23.534 23.534 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4972052 -0.882 -1.367 NA NA -0.67 NA NA 0.888 NA NA NA NA 0.232 NA NA NA NA NA 56.393 56.393 NA NA 60.294 NA NA 50.479 NA NA NA NA 34.951 NA NA NA NA NA
4972476 2.676 2.371 NA NA 0.865 NA -1.005 NA 1.169 NA NA NA NA NA NA NA NA NA 64.749 64.749 NA NA 62.231 NA 68.399 NA 62.399 NA NA NA NA NA NA NA NA NA
4972703 2.464 2.689 1.12 2.156 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22.801 22.801 60.349 54.238 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4973228 -2.804 -0.542 NA -1.31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 48.72 48.72 NA 73.101 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4973612 0.481 0.719 NA NA 0.62 0.424 NA NA -0.185 NA NA NA NA NA NA NA 0.751 NA 62.854 62.854 NA NA 59.771 57.045 NA NA 66.094 NA NA NA NA NA NA NA 26.014 NA
4973621 -0.153 0.91 NA NA NA NA 0.018 NA NA NA NA 0.437 NA NA NA NA 0.386 NA 72.367 72.367 NA NA NA NA 79.496 NA NA NA NA 51.208 NA NA NA NA 51.094 NA
4973627 -1.183 -0.142 NA NA NA 0.018 NA NA 0.651 NA NA NA NA NA NA NA NA NA 62.923 62.923 NA NA NA 61.2 NA NA 73.706 NA NA NA NA NA NA NA NA NA
4973688 0.266 0.137 NA NA -0.742 NA -0.858 NA NA NA NA NA NA NA NA NA NA NA 23.002 23.002 NA NA 21.105 NA 21.353 NA NA NA NA NA NA NA NA NA NA NA
4973755 0.681 0.311 NA -1.709 NA NA NA NA 1.166 NA NA NA 1.85 NA NA NA NA NA 45.127 45.127 NA 70.706 NA NA NA NA 43.689 NA NA NA 24.57 NA NA NA NA NA
4974048 -0.618 -1.186 -0.749 -0.089 NA NA -0.003 NA NA NA NA NA NA NA NA NA NA NA 27.408 27.408 54.667 52.261 NA NA 22.862 NA NA NA NA NA NA NA NA NA NA NA
4974094 -0.519 -0.447 NA NA NA NA 0.42 NA NA NA NA NA NA NA NA NA NA NA 38.266 38.266 NA NA NA NA 45.015 NA NA NA NA NA NA NA NA NA NA NA
4974176 -0.561 0.662 NA 0.29 NA NA 1.282 NA -1.31 NA -0.487 NA NA NA NA NA NA NA 48.759 48.759 NA 69.517 NA NA 44.757 NA 58.178 NA 28.627 NA NA NA NA NA NA NA
4974243 -0.195 0.17 NA NA NA NA NA NA NA NA NA NA NA NA -0.876 -0.462 NA NA 67.334 67.334 NA NA NA NA NA NA NA NA NA NA NA NA 31.213 47.267 NA NA
4974552 -0.061 0.813 NA NA -0.884 NA NA NA 2.266 NA NA NA NA NA NA NA NA NA 25.24 25.24 NA NA 27.676 NA NA NA 29.482 NA NA NA NA NA NA NA NA NA
4974566 NA 1.303 NA NA 0.578 NA NA NA NA NA NA NA NA NA NA -0.75 NA NA NA 74.846 NA NA 80.066 NA NA NA NA NA NA NA NA NA NA 45.624 NA NA
4974588 -0.594 -0.127 NA NA NA NA 0.51 NA NA NA NA NA NA NA NA NA NA NA 46.768 46.768 NA NA NA NA 45.033 NA NA NA NA NA NA NA NA NA NA NA
4974815 0.139 1.107 -0.556 NA NA NA 0.014 NA NA NA NA NA NA NA NA NA NA NA 43.605 43.605 69.701 NA NA NA 46.426 NA NA NA NA NA NA NA NA NA NA NA
4974944 -0.705 -0.307 NA NA 1.006 -0.277 NA NA NA -1.227 NA NA NA NA NA NA NA NA 65.623 65.623 NA NA 64.459 68.768 NA NA NA 67.865 NA NA NA NA NA NA NA NA
4975037 -0.116 0.328 NA 0.573 NA NA NA NA NA -0.831 NA NA NA NA NA NA NA NA 31.706 31.706 NA 52.171 NA NA NA NA NA 37.784 NA NA NA NA NA NA NA NA
4975087 NA -2.405 NA -1.917 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 46.897 NA 65.205 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4975431 0.253 -0.451 NA NA NA NA -0.005 NA -1.336 -0.226 NA NA NA NA NA NA NA NA 36.416 36.416 NA NA NA NA 29.492 NA 44.506 39.26 NA NA NA NA NA NA NA NA
4975656 -0.101 0.286 NA NA NA NA NA NA NA -1.321 NA NA NA NA NA NA NA NA 70.628 70.628 NA NA NA NA NA NA NA 72.893 NA NA NA NA NA NA NA NA
4975805 2.511 3.574 NA NA NA NA NA NA NA 0.128 NA NA NA NA NA NA NA NA 53.4 53.4 NA NA NA NA NA NA NA 52.417 NA NA NA NA NA NA NA NA
4975904 1.706 0.626 NA NA NA NA NA NA NA NA NA NA 3.029 NA NA -1.724 0.716 NA 63.977 63.977 NA NA NA NA NA NA NA NA NA NA 41.324 NA NA 33.944 34.205 NA
4976203 1.56 2.25 NA 1.58 1.836 NA NA NA 0.328 NA NA NA NA NA NA NA NA NA 51.412 51.412 NA 86.769 46.548 NA NA NA 56.35 NA NA NA NA NA NA NA NA NA
4976710 0.094 0.79 NA 0.764 NA NA -0.77 NA NA NA NA NA NA NA NA NA NA NA 43.623 43.623 NA 61.246 NA NA 47.116 NA NA NA NA NA NA NA NA NA NA NA
4976718 -1.387 -1.513 NA NA NA NA NA NA NA NA NA NA NA NA -0.703 NA NA NA 58.712 58.712 NA NA NA NA NA NA NA NA NA NA NA NA 35.12 NA NA NA
4977362 -0.124 -0.062 NA NA -0.742 NA NA NA 0.346 NA NA NA NA NA NA NA NA NA 36.847 36.847 NA NA 39.905 NA NA NA 39.38 NA NA NA NA NA NA NA NA NA
4977508 0.857 1.346 NA NA NA NA NA NA -1.353 NA NA NA NA NA NA NA 1.036 NA 44.546 44.546 NA NA NA NA NA NA 50.063 NA NA NA NA NA NA NA 15.534 NA
4977932 0.906 1.225 2.349 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20.625 20.625 55.832 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4978076 -0.367 -0.275 -0.754 -0.763 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19.783 19.783 58.746 56.894 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4978707 0.21 0.729 -1.287 2.892 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 31.362 31.362 58.752 54.669 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4978860 0.106 0.791 NA NA NA NA NA NA 0.497 NA NA NA NA NA 0.187 0.367 NA NA 58.267 58.267 NA NA NA NA NA NA 63.861 NA NA NA NA NA 38.458 28.8 NA NA
4979104 0.788 0.756 0.526 NA 1.504 NA NA NA NA NA NA NA NA NA NA NA NA NA 23.594 23.594 56.405 NA 27.353 NA NA NA NA NA NA NA NA NA NA NA NA NA
4979573 -0.652 -0.229 -0.284 -0.476 0.404 NA NA NA NA NA NA NA NA NA NA NA NA NA 23.962 23.962 59.149 59.718 33.896 NA NA NA NA NA NA NA NA NA NA NA NA NA
4979627 1.847 1.257 NA NA -0.866 NA NA NA NA NA NA NA NA NA 1.628 -0.358 NA NA 40.418 40.418 NA NA 43.037 NA NA NA NA NA NA NA NA NA 21.568 17.033 NA NA
4979845 -0.048 0.27 NA NA NA NA 2.034 NA 0.376 0.47 NA NA NA NA NA NA NA NA 59.269 59.269 NA NA NA NA 64.924 NA 55.682 56.716 NA NA NA NA NA NA NA NA
4979933 0.154 0.549 -0.228 1.223 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 30.432 30.432 54.553 49.917 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4979962 -0.395 -0.241 -0.044 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29.101 29.101 57.837 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4980075 -0.175 0.473 NA -1.805 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 20.586 20.586 NA 55.258 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4980098 NA 0.86 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 66.881 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4980486 -0.737 -1.098 NA NA NA NA NA -0.976 NA NA NA NA NA NA -2.684 NA NA NA 45.048 45.048 NA NA NA NA NA 46.726 NA NA NA NA NA NA 15.553 NA NA NA
4980936 0.617 1.987 NA 1.302 NA NA 0.949 NA -0.679 NA NA NA NA NA NA NA NA NA 32.977 32.977 NA 55.748 NA NA 34.385 NA 48.663 NA NA NA NA NA NA NA NA NA
4980964 -0.456 -0.183 NA 1.962 1.364 0.479 NA NA NA NA NA NA NA NA NA NA NA NA 43.569 43.569 NA 71.384 41.512 41.075 NA NA NA NA NA NA NA NA NA NA NA NA
4980985 2.107 0.739 NA NA NA NA -1.239 -1.537 NA NA NA NA NA NA NA NA NA NA 19.418 19.418 NA NA NA NA 25.001 15.13 NA NA NA NA NA NA NA NA NA NA
4981817 -1.978 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 69.706 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4982068 0.812 1.23 NA NA NA NA NA NA NA NA NA NA NA 0.5 NA NA NA NA 68.798 68.798 NA NA NA NA NA NA NA NA NA NA NA 39.427 NA NA NA NA
4982810 0.527 1.331 0.252 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 32.824 32.824 70.514 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4982821 -0.148 -0.104 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 50.145 50.145 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4982951 0.131 1.179 -0.075 -0.32 NA NA -0.637 NA NA NA NA NA NA NA NA NA NA NA 49.205 49.205 76.684 73.521 NA NA 42.736 NA NA NA NA NA NA NA NA NA NA NA
4983627 NA -0.656 NA NA NA NA NA NA NA 0.196 NA NA NA NA NA NA NA NA NA 77.975 NA NA NA NA NA NA NA 80.496 NA NA NA NA NA NA NA NA
4983912 -1.577 -2.063 NA NA -1.106 NA NA NA NA NA NA NA NA NA 0.716 NA NA NA 66.488 66.488 NA NA 69.799 NA NA NA NA NA NA NA NA NA 40.29 NA NA NA
4983923 0.091 1.032 0.296 NA NA NA NA 1.028 NA 0.124 -0.35 NA NA NA NA NA NA NA 60.866 60.866 83.883 NA NA NA NA 62.095 NA 67.79 43.949 NA NA NA NA NA NA NA
4984200 -1.54 -0.281 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 77.13 77.13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4985078 0.21 0.685 0.389 NA NA NA 1.59 1.549 NA NA NA NA NA NA NA NA NA NA 33.89 33.89 66.671 NA NA NA 29.22 41.127 NA NA NA NA NA NA NA NA NA NA
4985276 0.247 0.203 NA NA NA NA -0.562 NA -1.241 NA NA NA NA NA NA NA NA NA 62.551 62.551 NA NA NA NA 59.587 NA 71.746 NA NA NA NA NA NA NA NA NA
4985409 1.022 0.959 NA NA NA NA NA NA 0.637 NA 1.345 NA NA NA NA NA NA NA 68.87 68.87 NA NA NA NA NA NA 72.662 NA 43.49 NA NA NA NA NA NA NA
4985430 1.442 0.396 NA NA NA NA 0.772 NA -2.152 NA 0.382 NA NA NA -1.86 0.249 NA NA 65.364 65.364 NA NA NA NA 61.448 NA 68.57 NA 42.208 NA NA NA 47.042 46.641 NA NA
4985757 -0.271 -0.221 NA NA -0.401 NA NA NA -0.83 -0.581 NA NA NA NA NA NA NA NA 47.036 47.036 NA NA 50.071 NA NA NA 55.625 57.947 NA NA NA NA NA NA NA NA
4985805 -0.102 0.008 NA NA NA NA -2.053 NA NA NA NA NA NA 0.834 -1.311 NA NA NA 76.071 76.071 NA NA NA NA 79.233 NA NA NA NA NA NA 43.582 54.351 NA NA NA
4985864 -1.401 -1.032 NA NA NA NA -0.043 0.851 NA NA NA NA NA NA NA NA NA NA 21.176 21.176 NA NA NA NA 22.337 22.22 NA NA NA NA NA NA NA NA NA NA
4985905 0.295 1.308 NA 0.835 NA -0.477 NA NA 0.362 NA NA NA NA NA NA NA NA NA 23.16 23.16 NA 58.204 NA 28.639 NA NA 26.601 NA NA NA NA NA NA NA NA NA
4986030 1.059 NA NA 0.205 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 61.419 NA NA 81.734 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4986733 -0.887 -1.021 NA NA NA NA NA NA NA NA NA NA NA NA 0.57 NA NA NA 40.663 40.663 NA NA NA NA NA NA NA NA NA NA NA NA 18.882 NA NA NA
4986756 -2.363 -2.573 NA NA -0.736 NA -0.809 NA NA NA NA NA NA NA NA NA NA NA 28.409 28.409 NA NA 30.287 NA 22.828 NA NA NA NA NA NA NA NA NA NA NA
4986808 NA 1.789 NA NA -0.951 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 77.681 NA NA 73.202 NA NA NA NA NA NA NA NA NA NA NA NA NA
4987058 0.749 -0.361 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 55.496 55.496 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4987199 0.021 1.594 -0.012 NA NA NA NA NA 0.259 NA NA NA NA NA NA NA NA NA 32.795 32.795 62.521 NA NA NA NA NA 42.394 NA NA NA NA NA NA NA NA NA
4987766 -1.034 -1.481 NA -1.61 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 49.059 49.059 NA 62.682 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4987796 0.128 NA NA 1.266 -0.963 NA NA NA NA NA NA NA 0.142 NA NA NA NA NA 62.564 NA NA 73.04 59.744 NA NA NA NA NA NA NA 41.331 NA NA NA NA NA
4988097 0.464 0.958 NA 1.582 1.149 NA NA NA NA NA NA NA NA NA NA NA 1.96 NA 62.132 62.132 NA 74.535 63.236 NA NA NA NA NA NA NA NA NA NA NA 40.181 NA
4988235 1.074 -0.437 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 75.023 75.023 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4988304 -0.741 -0.282 NA NA NA NA -0.499 NA -0.712 NA NA NA NA NA NA NA NA NA 45.107 45.107 NA NA NA NA 44.045 NA 48.748 NA NA NA NA NA NA NA NA NA
4988402 1.64 2.01 NA NA NA NA NA NA NA -1.081 NA NA NA NA NA NA -0.834 NA 56.307 56.307 NA NA NA NA NA NA NA 61.524 NA NA NA NA NA NA 29.455 NA
4988766 -2.169 -1.732 NA NA -2.233 NA -3.272 NA -0.514 -1.632 NA NA NA NA NA NA NA NA 36.584 36.584 NA NA 33.671 NA 35.242 NA 44.182 38.39 NA NA NA NA NA NA NA NA
4989000 0.7 0.388 -1.025 -0.221 -0.922 NA 0.028 NA NA NA NA NA NA NA NA NA NA NA 18.746 18.746 55.367 53.199 23.246 NA 20.792 NA NA NA NA NA NA NA NA NA NA NA
4989171 0.808 1.62 NA NA 0.973 NA NA NA NA 0.483 NA NA NA NA 3.282 NA NA NA 53.049 53.049 NA NA 54.558 NA NA NA NA 58.459 NA NA NA NA 15.706 NA NA NA
4989202 -0.958 -0.472 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 50.915 50.915 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4989650 0.565 0.207 2.106 -2.263 NA NA NA NA 0.096 NA NA NA NA NA NA NA NA NA 46.69 46.69 71.76 64.188 NA NA NA NA 50.813 NA NA NA NA NA NA NA NA NA
4989801 0.293 -0.448 NA NA NA NA NA NA -2.2 NA NA NA NA NA NA NA NA -1.994 71.506 71.506 NA NA NA NA NA NA 78.173 NA NA NA NA NA NA NA NA 51.943
4990662 -1.198 -0.62 NA NA 1.21 NA NA NA NA -1.95 NA NA NA NA NA NA NA NA 67.826 67.826 NA NA 66.599 NA NA NA NA 70.331 NA NA NA NA NA NA NA NA
4990717 0.534 0.877 NA NA NA 1.044 0.787 NA -0.684 NA NA NA NA NA NA NA -0.285 NA 62.748 62.748 NA NA NA 58.478 64.064 NA 67.786 NA NA NA NA NA NA NA 40.883 NA
4990793 0.337 0.169 NA -0.348 NA NA NA NA -0.315 -1.695 NA NA NA NA -0.533 -0.922 NA NA 43.691 43.691 NA 74.982 NA NA NA NA 48.393 42.418 NA NA NA NA 22.9 18.107 NA NA
4991061 1.335 2.084 NA NA NA NA NA NA -0.775 NA -0.4 NA NA NA NA NA NA NA 36.1 36.1 NA NA NA NA NA NA 31.433 NA 14.205 NA NA NA NA NA NA NA
4991192 -0.326 -1.894 NA NA NA NA NA NA -0.554 NA 0.75 -0.355 NA NA NA NA 1.272 NA 53.849 53.849 NA NA NA NA NA NA 54.686 NA 22.303 28.835 NA NA NA NA 34.341 NA
4991371 -1.265 0.088 NA 0.961 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 19.701 19.701 NA 39.934 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4991790 2.042 0.964 NA NA NA NA NA NA 0.275 -0.905 NA NA NA NA NA NA 0.051 NA 64.293 64.293 NA NA NA NA NA NA 67.949 71.178 NA NA NA NA NA NA 43.756 NA
4992157 0.285 0.925 NA NA NA NA 0.776 NA NA NA NA NA NA NA NA NA NA NA 34.709 34.709 NA NA NA NA 38.303 NA NA NA NA NA NA NA NA NA NA NA
4992341 1.847 1.428 1.882 NA 1.95 NA 1.278 NA 0.504 NA NA NA NA NA NA NA NA NA 44.445 44.445 75.44 NA 46.482 NA 42.832 NA 45.163 NA NA NA NA NA NA NA NA NA
4993141 2.151 1.954 NA NA NA NA NA NA NA -2.029 NA NA NA NA NA NA -0.537 0.715 63.792 63.792 NA NA NA NA NA NA NA 72.789 NA NA NA NA NA NA 42.639 36.614
4993152 0.813 0.845 NA 0.489 NA NA NA NA NA NA NA NA NA NA 0.722 NA NA NA 34.983 34.983 NA 67.075 NA NA NA NA NA NA NA NA NA NA 16.562 NA NA NA
4993264 -0.761 -0.439 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 43.19 43.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4993474 0.235 0.92 NA NA NA NA NA NA NA -0.527 NA NA NA NA NA NA NA NA 30.042 30.042 NA NA NA NA NA NA NA 26.681 NA NA NA NA NA NA NA NA
4993585 -0.18 0.165 NA NA NA NA 0.851 NA NA NA NA NA NA NA NA NA NA NA 33.449 33.449 NA NA NA NA 41.029 NA NA NA NA NA NA NA NA NA NA NA
4993622 1.559 1.029 1.35 NA -0.924 NA NA NA NA -0.466 NA NA NA NA NA NA NA NA 43.686 43.686 68.173 NA 45.008 NA NA NA NA 44.857 NA NA NA NA NA NA NA NA
4993701 0.128 -0.181 NA NA 0.835 NA NA NA 0.568 NA 2.048 NA NA NA NA NA NA NA 62.352 62.352 NA NA 65.675 NA NA NA 66.897 NA 28.738 NA NA NA NA NA NA NA
4993987 -0.43 -0.456 -0.403 -0.29 NA NA NA NA NA -1.05 NA NA NA NA NA NA NA NA 38.81 38.81 61.719 56.039 NA NA NA NA NA 42.201 NA NA NA NA NA NA NA NA
4994012 0.498 -0.065 NA NA NA NA NA NA 0.431 0.236 NA NA NA NA NA NA NA NA 65.389 65.389 NA NA NA NA NA NA 67.442 65.142 NA NA NA NA NA NA NA NA
4994177 NA 1.738 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 78.027 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4994295 0.484 1.501 -0.129 0.83 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 35.894 35.894 63.963 58.237 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4994423 1.523 1.284 NA 0.878 0.54 NA -0.136 NA -0.664 NA NA NA NA NA NA NA NA NA 40.745 40.745 NA 65.816 46.871 NA 36.132 NA 49.73 NA NA NA NA NA NA NA NA NA
4994678 -3.214 -3.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 37.235 37.235 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4994698 0.375 0.442 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 22.648 22.648 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4994699 0.55 0.192 NA NA NA NA 1.387 NA NA NA NA NA NA NA NA NA NA NA 25.059 25.059 NA NA NA NA 29.168 NA NA NA NA NA NA NA NA NA NA NA
4995211 NA -2.262 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 79.438 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4995245 -0.416 -0.453 NA NA -0.45 NA NA NA -1.451 NA NA NA NA NA NA NA NA NA 40.025 40.025 NA NA 43.474 NA NA NA 36.816 NA NA NA NA NA NA NA NA NA
4995246 0.522 0.249 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 28.519 28.519 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4995304 -0.332 -0.855 NA NA NA NA 0.991 NA NA -0.229 NA NA NA NA NA NA NA NA 42.047 42.047 NA NA NA NA 45.687 NA NA 37.654 NA NA NA NA NA NA NA NA
4995474 -0.815 0.17 -0.073 NA 0.664 -0.816 NA NA NA NA -2.8 -2.787 NA -0.901 NA NA NA NA 40.838 40.838 73.08 NA 33.514 42.087 NA NA NA NA 16.206 23.324 NA 15.909 NA NA NA NA
4995531 -0.271 -0.528 NA NA NA NA -0.421 NA -0.333 NA NA NA NA NA NA NA 0.408 NA 52.441 52.441 NA NA NA NA 46.335 NA 55.028 NA NA NA NA NA NA NA 33.756 NA
4995562 0.122 0.376 NA -0.132 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 37.982 37.982 NA 60.629 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4995932 0.143 0.339 NA 1.796 NA NA NA NA NA NA NA NA NA NA NA NA -0.893 NA 44.05 44.05 NA 69.223 NA NA NA NA NA NA NA NA NA NA NA NA 17.564 NA
4996366 0.676 -0.428 -1.613 NA -0.355 NA NA NA NA NA NA NA NA NA NA NA NA NA 35.382 35.382 77.702 NA 40.749 NA NA NA NA NA NA NA NA NA NA NA NA NA
4996921 -3.177 -1.507 -1.041 -1.394 0.805 NA NA -0.09 NA NA NA NA NA NA NA NA NA NA 23.693 23.693 47.498 44.245 25.098 NA NA 21.774 NA NA NA NA NA NA NA NA NA NA
4997440 -1.113 -1.135 NA NA NA NA -0.153 -0.473 -0.749 0.258 NA NA NA NA NA NA 0.714 NA 38.203 38.203 NA NA NA NA 36.747 39.349 33.073 33.168 NA NA NA NA NA NA 15.806 NA
4997583 0.081 1.556 NA NA -0.244 NA NA NA NA NA NA NA NA NA NA NA NA NA 23.404 23.404 NA NA 27.471 NA NA NA NA NA NA NA NA NA NA NA NA NA
4997834 -1.288 -0.137 NA NA NA NA 0.05 -1.917 NA NA NA NA NA NA NA NA -0.858 NA 55.517 55.517 NA NA NA NA 52.292 56.633 NA NA NA NA NA NA NA NA 28.117 NA
4997891 1.385 2.31 1.359 0.102 NA NA NA NA 0.999 NA NA NA NA NA NA NA 1.318 NA 51.402 51.402 78.533 76.849 NA NA NA NA 63.332 NA NA NA NA NA NA NA 30.602 NA
4997981 -1.71 -1.397 NA NA NA NA -1.742 -2.015 NA -0.366 NA NA NA NA NA NA NA NA 47.784 47.784 NA NA NA NA 49.534 48.926 NA 40.468 NA NA NA NA NA NA NA NA
4998069 0.665 -0.077 0.866 NA NA NA NA NA -0.444 NA NA NA NA NA NA NA NA NA 25.334 25.334 64.461 NA NA NA NA NA 30.823 NA NA NA NA NA NA NA NA NA
4998367 0.194 -0.523 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 71.494 71.494 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4998392 1.043 0.284 NA NA NA NA NA NA NA NA NA NA 0.073 NA NA NA -0.691 NA 46.677 46.677 NA NA NA NA NA NA NA NA NA NA 20.876 NA NA NA 21.269 NA
4998510 NA 1.169 NA NA NA NA NA NA NA NA NA NA NA NA 0.902 NA NA NA NA 79.625 NA NA NA NA NA NA NA NA NA NA NA NA 39.982 NA NA NA
4998790 -0.281 1.064 NA NA NA NA NA NA 0.47 -1.536 1.616 NA 0.878 NA NA NA NA NA 67.134 67.134 NA NA NA NA NA NA 71.612 69.532 48.603 NA 45.316 NA NA NA NA NA
5000069 -1.367 -0.489 -0.476 NA NA 0.611 NA NA NA NA NA NA NA NA NA NA NA NA 20.15 20.15 55.207 NA NA 18.183 NA NA NA NA NA NA NA NA NA NA NA NA
5000331 -0.516 0.655 NA NA 1.017 NA NA 0.058 0.157 NA NA NA 1.173 NA NA NA 0.334 NA 69.22 69.22 NA NA 65.211 NA NA 68.105 74.509 NA NA NA 36.343 NA NA NA 37.215 NA
5000413 -1.804 -1.223 NA NA NA NA NA NA -0.826 NA NA NA NA NA NA NA NA NA 46.823 46.823 NA NA NA NA NA NA 47.968 NA NA NA NA NA NA NA NA NA
5000476 2.218 0.762 0.385 0.568 NA NA NA NA -0.794 NA NA NA NA NA NA NA NA NA 29.801 29.801 52.597 53.778 NA NA NA NA 36.133 NA NA NA NA NA NA NA NA NA
5001482 -2.184 -1.9 NA NA NA NA NA NA NA NA NA NA -0.426 NA NA NA -1.703 NA 68.486 68.486 NA NA NA NA NA NA NA NA NA NA 34.729 NA NA NA 42.663 NA
5001650 1.089 2.007 NA NA NA NA NA NA 0.235 0.093 NA NA NA NA NA NA 1.97 NA 52.504 52.504 NA NA NA NA NA NA 60.031 55.858 NA NA NA NA NA NA 24.481 NA
5002007 0.334 0.744 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 72.561 72.561 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5002454 -2.095 -2.769 NA NA NA NA NA NA -1.294 0.398 NA NA NA NA NA NA NA NA 63.392 63.392 NA NA NA NA NA NA 66.555 67.652 NA NA NA NA NA NA NA NA
